Date,Crop,Market,Price
04-03-2025,beans,Norochchole,85.0
04-03-2025,beans,Thambuththegama,110.0
04-03-2025,beans,Bandarawela,130.0
04-03-2025,beans,Veyangoda,135.0
04-04-2025,beans,Peliyagoda,400.0
04-04-2025,beans,Kandy,375.0
04-04-2025,beans,Dambulla,425.0
04-04-2025,beans,Meegoda,525.0
04-04-2025,beans,Thambuththegama,480.0
04-04-2025,beans,Keppetipola,390.0
04-04-2025,beans,Nuwaraeliya,400.0
04-04-2025,beans,Bandarawela,400.0
04-04-2025,beans,Veyangoda,490.0
04-04-2025,carrot,Peliyagoda,375.0
04-04-2025,carrot,Kandy,425.0
04-04-2025,carrot,Dambulla,425.0
04-04-2025,carrot,Meegoda,500.0
04-04-2025,carrot,Thambuththegama,475.0
04-04-2025,carrot,Keppetipola,290.0
04-04-2025,carrot,Nuwaraeliya,415.0
04-04-2025,carrot,Bandarawela,415.0
04-04-2025,carrot,Veyangoda,450.0
04-04-2025,beetroot,Peliyagoda,315.0
04-04-2025,beetroot,Kandy,310.0
04-04-2025,beetroot,Dambulla,350.0
04-04-2025,beetroot,Meegoda,315.0
04-04-2025,beetroot,Norochchole,265.0
04-04-2025,beetroot,Thambuththegama,330.0
04-04-2025,beetroot,Veyangoda,275.0
04-04-2025,beetroot,Kandy,325.0
04-04-2025,beetroot,Dambulla,375.0
04-04-2025,beetroot,Keppetipola,260.0
04-04-2025,beetroot,Nuwaraeliya,250.0
04-04-2025,beetroot,Bandarawela,275.0
04-04-2025,cabbage,Kandy,255.0
04-04-2025,cabbage,Meegoda,225.0
04-04-2025,cabbage,Keppetipola,170.0
04-04-2025,cabbage,Nuwaraeliya,215.0
04-04-2025,cabbage,Bandarawela,170.0
04-04-2025,cabbage,Veyangoda,275.0
04-04-2025,cabbage,Peliyagoda,190.0
04-04-2025,cabbage,Kandy,210.0
04-04-2025,cabbage,Dambulla,230.0
04-04-2025,cabbage,Thambuththegama,245.0
04-04-2025,cabbage,Veyangoda,245.0
04-04-2025,tomato,Peliyagoda,275.0
04-04-2025,tomato,Kandy,260.0
04-04-2025,tomato,Dambulla,235.0
04-04-2025,tomato,Meegoda,245.0
04-04-2025,tomato,Norochchole,165.0
04-04-2025,tomato,Thambuththegama,175.0
04-04-2025,tomato,Keppetipola,270.0
04-04-2025,tomato,Nuwaraeliya,270.0
04-04-2025,tomato,Bandarawela,260.0
04-04-2025,tomato,Veyangoda,235.0
04-04-2025,beans,Peliyagoda,240.0
04-04-2025,beans,Kandy,200.0
04-04-2025,beans,Dambulla,225.0
04-04-2025,beans,Meegoda,205.0
04-04-2025,beans,Norochchole,155.0
04-04-2025,beans,Thambuththegama,155.0
04-04-2025,beans,Bandarawela,215.0
04-04-2025,beans,Veyangoda,195.0
05-02-2025,beans,Peliyagoda,425.0
05-02-2025,beans,Kandy,475.0
05-02-2025,beans,Dambulla,475.0
05-02-2025,beans,Thambuththegama,325.0
05-02-2025,beans,Keppetipola,425.0
05-02-2025,beans,Nuwaraeliya,445.0
05-02-2025,beans,Bandarawela,445.0
05-02-2025,beans,Veyangoda,520.0
05-02-2025,carrot,Peliyagoda,425.0
05-02-2025,carrot,Kandy,430.0
05-02-2025,carrot,Dambulla,450.0
05-02-2025,carrot,Thambuththegama,425.0
05-02-2025,carrot,Keppetipola,275.0
05-02-2025,carrot,Nuwaraeliya,405.0
05-02-2025,carrot,Bandarawela,375.0
05-02-2025,carrot,Veyangoda,460.0
05-02-2025,beetroot,Peliyagoda,405.0
05-02-2025,beetroot,Kandy,325.0
05-02-2025,beetroot,Dambulla,265.0
05-02-2025,beetroot,Norochchole,290.0
05-02-2025,beetroot,Thambuththegama,325.0
05-02-2025,beetroot,Veyangoda,325.0
05-02-2025,beetroot,Kandy,375.0
05-02-2025,beetroot,Dambulla,340.0
05-02-2025,beetroot,Keppetipola,315.0
05-02-2025,beetroot,Nuwaraeliya,290.0
05-02-2025,beetroot,Bandarawela,345.0
05-02-2025,cabbage,Kandy,295.0
05-02-2025,cabbage,Keppetipola,190.0
05-02-2025,cabbage,Nuwaraeliya,215.0
05-02-2025,cabbage,Bandarawela,190.0
05-02-2025,cabbage,Veyangoda,250.0
05-02-2025,cabbage,Peliyagoda,215.0
05-02-2025,cabbage,Kandy,255.0
05-02-2025,cabbage,Dambulla,245.0
05-02-2025,cabbage,Norochchole,190.0
05-02-2025,cabbage,Thambuththegama,275.0
05-02-2025,cabbage,Veyangoda,210.0
05-02-2025,tomato,Peliyagoda,175.0
05-02-2025,tomato,Kandy,130.0
05-02-2025,tomato,Dambulla,130.0
05-02-2025,tomato,Norochchole,150.0
05-02-2025,tomato,Thambuththegama,140.0
05-02-2025,tomato,Keppetipola,110.0
05-02-2025,tomato,Nuwaraeliya,135.0
05-02-2025,tomato,Bandarawela,145.0
05-02-2025,tomato,Veyangoda,170.0
05-02-2025,beans,Peliyagoda,255.0
05-02-2025,beans,Kandy,340.0
05-02-2025,beans,Dambulla,330.0
05-02-2025,beans,Norochchole,270.0
05-02-2025,beans,Thambuththegama,325.0
05-02-2025,beans,Bandarawela,310.0
05-02-2025,beans,Veyangoda,280.0
05-03-2025,beans,Peliyagoda,320.0
05-03-2025,beans,Kandy,290.0
05-03-2025,beans,Dambulla,275.0
05-03-2025,beans,Meegoda,260.0
05-03-2025,beans,Thambuththegama,275.0
05-03-2025,beans,Keppetipola,280.0
05-03-2025,beans,Nuwaraeliya,300.0
05-03-2025,beans,Bandarawela,285.0
05-03-2025,beans,Veyangoda,275.0
05-03-2025,carrot,Peliyagoda,550.0
05-03-2025,carrot,Kandy,575.0
05-03-2025,carrot,Dambulla,525.0
05-03-2025,carrot,Meegoda,615.0
05-03-2025,carrot,Thambuththegama,670.0
05-03-2025,carrot,Keppetipola,425.0
05-03-2025,carrot,Nuwaraeliya,645.0
05-03-2025,carrot,Bandarawela,435.0
05-03-2025,carrot,Veyangoda,550.0
05-03-2025,beetroot,Peliyagoda,165.0
05-03-2025,beetroot,Kandy,100.0
05-03-2025,beetroot,Dambulla,90.0
05-03-2025,beetroot,Meegoda,130.0
05-03-2025,beetroot,Norochchole,55.0
05-03-2025,beetroot,Thambuththegama,140.0
05-03-2025,beetroot,Veyangoda,120.0
05-03-2025,beetroot,Peliyagoda,250.0
05-03-2025,beetroot,Kandy,155.0
05-03-2025,beetroot,Dambulla,155.0
05-03-2025,beetroot,Keppetipola,110.0
05-03-2025,beetroot,Nuwaraeliya,165.0
05-03-2025,beetroot,Bandarawela,165.0
05-03-2025,cabbage,Kandy,265.0
05-03-2025,cabbage,Meegoda,275.0
05-03-2025,cabbage,Keppetipola,170.0
05-03-2025,cabbage,Nuwaraeliya,245.0
05-03-2025,cabbage,Bandarawela,215.0
05-03-2025,cabbage,Veyangoda,290.0
05-03-2025,cabbage,Peliyagoda,215.0
05-03-2025,cabbage,Kandy,235.0
05-03-2025,cabbage,Dambulla,240.0
05-03-2025,cabbage,Norochchole,235.0
05-03-2025,cabbage,Thambuththegama,275.0
05-03-2025,cabbage,Veyangoda,255.0
05-03-2025,tomato,Peliyagoda,200.0
05-03-2025,tomato,Kandy,170.0
05-03-2025,tomato,Dambulla,170.0
05-03-2025,tomato,Meegoda,210.0
05-03-2025,tomato,Norochchole,140.0
05-03-2025,tomato,Thambuththegama,215.0
05-03-2025,tomato,Keppetipola,200.0
05-03-2025,tomato,Nuwaraeliya,225.0
05-03-2025,tomato,Bandarawela,195.0
05-03-2025,tomato,Veyangoda,200.0
05-03-2025,beans,Peliyagoda,195.0
05-03-2025,beans,Kandy,175.0
05-03-2025,beans,Dambulla,115.0
05-03-2025,beans,Meegoda,130.0
05-03-2025,beans,Norochchole,90.0
05-03-2025,beans,Thambuththegama,115.0
05-03-2025,beans,Bandarawela,150.0
05-03-2025,beans,Veyangoda,115.0
05-04-2025,beans,Peliyagoda,450.0
05-04-2025,beans,Kandy,325.0
05-04-2025,beans,Dambulla,375.0
05-04-2025,beans,Meegoda,450.0
05-04-2025,beans,Thambuththegama,475.0
05-04-2025,beans,Keppetipola,475.0
05-04-2025,beans,Nuwaraeliya,500.0
05-04-2025,beans,Bandarawela,385.0
05-04-2025,beans,Veyangoda,435.0
05-04-2025,carrot,Peliyagoda,325.0
05-04-2025,carrot,Kandy,375.0
05-04-2025,carrot,Dambulla,350.0
05-04-2025,carrot,Meegoda,420.0
05-04-2025,carrot,Thambuththegama,465.0
05-04-2025,carrot,Keppetipola,300.0
05-04-2025,carrot,Nuwaraeliya,370.0
05-04-2025,carrot,Bandarawela,305.0
05-04-2025,carrot,Veyangoda,420.0
05-04-2025,beetroot,Peliyagoda,300.0
05-04-2025,beetroot,Kandy,290.0
05-04-2025,beetroot,Dambulla,335.0
05-04-2025,beetroot,Meegoda,315.0
05-04-2025,beetroot,Norochchole,265.0
05-04-2025,beetroot,Thambuththegama,370.0
05-04-2025,beetroot,Veyangoda,320.0
05-04-2025,beetroot,Kandy,310.0
05-04-2025,beetroot,Dambulla,355.0
05-04-2025,beetroot,Keppetipola,290.0
05-04-2025,beetroot,Nuwaraeliya,250.0
05-04-2025,beetroot,Bandarawela,275.0
05-04-2025,cabbage,Kandy,245.0
05-04-2025,cabbage,Meegoda,230.0
05-04-2025,cabbage,Keppetipola,175.0
05-04-2025,cabbage,Nuwaraeliya,200.0
05-04-2025,cabbage,Bandarawela,170.0
05-04-2025,cabbage,Veyangoda,255.0
05-04-2025,cabbage,Peliyagoda,200.0
05-04-2025,cabbage,Kandy,215.0
05-04-2025,cabbage,Dambulla,200.0
05-04-2025,cabbage,Thambuththegama,230.0
05-04-2025,cabbage,Veyangoda,225.0
05-04-2025,tomato,Peliyagoda,300.0
05-04-2025,tomato,Kandy,290.0
05-04-2025,tomato,Dambulla,240.0
05-04-2025,tomato,Meegoda,260.0
05-04-2025,tomato,Norochchole,215.0
05-04-2025,tomato,Thambuththegama,165.0
05-04-2025,tomato,Keppetipola,290.0
05-04-2025,tomato,Nuwaraeliya,300.0
05-04-2025,tomato,Bandarawela,280.0
05-04-2025,tomato,Veyangoda,245.0
05-04-2025,beans,Peliyagoda,225.0
05-04-2025,beans,Kandy,210.0
05-04-2025,beans,Dambulla,175.0
05-04-2025,beans,Meegoda,215.0
05-04-2025,beans,Norochchole,155.0
05-04-2025,beans,Thambuththegama,150.0
05-04-2025,beans,Bandarawela,210.0
05-04-2025,beans,Veyangoda,195.0
06-02-2025,beans,Peliyagoda,425.0
06-02-2025,beans,Kandy,425.0
06-02-2025,beans,Dambulla,450.0
06-02-2025,beans,Meegoda,455.0
06-02-2025,beans,Thambuththegama,375.0
06-02-2025,beans,Keppetipola,395.0
06-02-2025,beans,Nuwaraeliya,405.0
06-02-2025,beans,Bandarawela,405.0
06-02-2025,beans,Veyangoda,455.0
06-02-2025,carrot,Peliyagoda,415.0
06-02-2025,carrot,Kandy,390.0
06-02-2025,carrot,Dambulla,425.0
06-02-2025,carrot,Meegoda,425.0
06-02-2025,carrot,Thambuththegama,425.0
06-02-2025,carrot,Keppetipola,355.0
06-02-2025,carrot,Nuwaraeliya,415.0
06-02-2025,carrot,Bandarawela,350.0
06-02-2025,carrot,Veyangoda,410.0
06-02-2025,beetroot,Peliyagoda,340.0
06-02-2025,beetroot,Kandy,300.0
06-02-2025,beetroot,Dambulla,195.0
06-02-2025,beetroot,Meegoda,320.0
06-02-2025,beetroot,Norochchole,285.0
06-02-2025,beetroot,Thambuththegama,315.0
06-02-2025,beetroot,Veyangoda,320.0
06-02-2025,beetroot,Peliyagoda,425.0
06-02-2025,beetroot,Kandy,355.0
06-02-2025,beetroot,Dambulla,270.0
06-02-2025,beetroot,Keppetipola,320.0
06-02-2025,beetroot,Nuwaraeliya,290.0
06-02-2025,beetroot,Bandarawela,345.0
06-02-2025,cabbage,Kandy,275.0
06-02-2025,cabbage,Meegoda,225.0
06-02-2025,cabbage,Keppetipola,190.0
06-02-2025,cabbage,Nuwaraeliya,235.0
06-02-2025,cabbage,Bandarawela,195.0
06-02-2025,cabbage,Veyangoda,245.0
06-02-2025,cabbage,Peliyagoda,240.0
06-02-2025,cabbage,Kandy,230.0
06-02-2025,cabbage,Dambulla,175.0
06-02-2025,cabbage,Norochchole,190.0
06-02-2025,cabbage,Thambuththegama,260.0
06-02-2025,cabbage,Veyangoda,210.0
06-02-2025,tomato,Peliyagoda,125.0
06-02-2025,tomato,Kandy,110.0
06-02-2025,tomato,Dambulla,110.0
06-02-2025,tomato,Meegoda,180.0
06-02-2025,tomato,Norochchole,145.0
06-02-2025,tomato,Thambuththegama,135.0
06-02-2025,tomato,Keppetipola,120.0
06-02-2025,tomato,Nuwaraeliya,135.0
06-02-2025,tomato,Bandarawela,125.0
06-02-2025,tomato,Veyangoda,165.0
06-02-2025,beans,Peliyagoda,225.0
06-02-2025,beans,Kandy,275.0
06-02-2025,beans,Dambulla,340.0
06-02-2025,beans,Meegoda,250.0
06-02-2025,beans,Norochchole,215.0
06-02-2025,beans,Thambuththegama,290.0
06-02-2025,beans,Bandarawela,260.0
06-02-2025,beans,Veyangoda,250.0
06-03-2025,beans,Peliyagoda,370.0
06-03-2025,beans,Kandy,325.0
06-03-2025,beans,Dambulla,325.0
06-03-2025,beans,Meegoda,325.0
06-03-2025,beans,Thambuththegama,365.0
06-03-2025,beans,Keppetipola,315.0
06-03-2025,beans,Nuwaraeliya,350.0
06-03-2025,beans,Bandarawela,310.0
06-03-2025,beans,Veyangoda,335.0
06-03-2025,carrot,Peliyagoda,600.0
06-03-2025,carrot,Kandy,625.0
06-03-2025,carrot,Dambulla,725.0
06-03-2025,carrot,Meegoda,565.0
06-03-2025,carrot,Thambuththegama,685.0
06-03-2025,carrot,Keppetipola,475.0
06-03-2025,carrot,Nuwaraeliya,680.0
06-03-2025,carrot,Bandarawela,515.0
06-03-2025,carrot,Veyangoda,540.0
06-03-2025,beetroot,Peliyagoda,115.0
06-03-2025,beetroot,Kandy,90.0
06-03-2025,beetroot,Dambulla,70.0
06-03-2025,beetroot,Meegoda,90.0
06-03-2025,beetroot,Norochchole,55.0
06-03-2025,beetroot,Thambuththegama,90.0
06-03-2025,beetroot,Veyangoda,105.0
06-03-2025,beetroot,Kandy,140.0
06-03-2025,beetroot,Dambulla,145.0
06-03-2025,beetroot,Keppetipola,130.0
06-03-2025,beetroot,Nuwaraeliya,160.0
06-03-2025,beetroot,Bandarawela,140.0
06-03-2025,cabbage,Kandy,245.0
06-03-2025,cabbage,Meegoda,245.0
06-03-2025,cabbage,Keppetipola,140.0
06-03-2025,cabbage,Nuwaraeliya,210.0
06-03-2025,cabbage,Bandarawela,185.0
06-03-2025,cabbage,Veyangoda,275.0
06-03-2025,cabbage,Peliyagoda,240.0
06-03-2025,cabbage,Kandy,215.0
06-03-2025,cabbage,Dambulla,265.0
06-03-2025,cabbage,Norochchole,225.0
06-03-2025,cabbage,Thambuththegama,300.0
06-03-2025,cabbage,Veyangoda,230.0
06-03-2025,tomato,Peliyagoda,180.0
06-03-2025,tomato,Kandy,170.0
06-03-2025,tomato,Dambulla,105.0
06-03-2025,tomato,Meegoda,190.0
06-03-2025,tomato,Norochchole,155.0
06-03-2025,tomato,Thambuththegama,135.0
06-03-2025,tomato,Keppetipola,140.0
06-03-2025,tomato,Nuwaraeliya,180.0
06-03-2025,tomato,Bandarawela,190.0
06-03-2025,tomato,Veyangoda,170.0
06-03-2025,beans,Peliyagoda,205.0
06-03-2025,beans,Kandy,175.0
06-03-2025,beans,Dambulla,140.0
06-03-2025,beans,Meegoda,140.0
06-03-2025,beans,Norochchole,100.0
06-03-2025,beans,Thambuththegama,165.0
06-03-2025,beans,Bandarawela,150.0
06-03-2025,beans,Veyangoda,165.0
06-04-2025,beans,Peliyagoda,500.0
06-04-2025,beans,Kandy,375.0
06-04-2025,beans,Dambulla,400.0
06-04-2025,beans,Meegoda,485.0
06-04-2025,beans,Thambuththegama,460.0
06-04-2025,beans,Keppetipola,425.0
06-04-2025,beans,Nuwaraeliya,450.0
06-04-2025,beans,Bandarawela,410.0
06-04-2025,beans,Veyangoda,495.0
06-04-2025,carrot,Peliyagoda,275.0
06-04-2025,carrot,Kandy,375.0
06-04-2025,carrot,Dambulla,350.0
06-04-2025,carrot,Meegoda,390.0
06-04-2025,carrot,Thambuththegama,465.0
06-04-2025,carrot,Keppetipola,235.0
06-04-2025,carrot,Nuwaraeliya,320.0
06-04-2025,carrot,Bandarawela,310.0
06-04-2025,carrot,Veyangoda,375.0
06-04-2025,beetroot,Peliyagoda,345.0
06-04-2025,beetroot,Kandy,310.0
06-04-2025,beetroot,Dambulla,355.0
06-04-2025,beetroot,Meegoda,340.0
06-04-2025,beetroot,Norochchole,265.0
06-04-2025,beetroot,Thambuththegama,350.0
06-04-2025,beetroot,Veyangoda,305.0
06-04-2025,beetroot,Kandy,325.0
06-04-2025,beetroot,Dambulla,385.0
06-04-2025,beetroot,Keppetipola,280.0
06-04-2025,beetroot,Nuwaraeliya,220.0
06-04-2025,beetroot,Bandarawela,280.0
06-04-2025,cabbage,Kandy,210.0
06-04-2025,cabbage,Meegoda,225.0
06-04-2025,cabbage,Keppetipola,140.0
06-04-2025,cabbage,Nuwaraeliya,185.0
06-04-2025,cabbage,Bandarawela,160.0
06-04-2025,cabbage,Veyangoda,245.0
06-04-2025,cabbage,Peliyagoda,175.0
06-04-2025,cabbage,Kandy,180.0
06-04-2025,cabbage,Dambulla,185.0
06-04-2025,cabbage,Thambuththegama,225.0
06-04-2025,cabbage,Veyangoda,215.0
06-04-2025,tomato,Peliyagoda,300.0
06-04-2025,tomato,Kandy,290.0
06-04-2025,tomato,Dambulla,280.0
06-04-2025,tomato,Meegoda,275.0
06-04-2025,tomato,Norochchole,205.0
06-04-2025,tomato,Thambuththegama,205.0
06-04-2025,tomato,Keppetipola,290.0
06-04-2025,tomato,Nuwaraeliya,300.0
06-04-2025,tomato,Bandarawela,270.0
06-04-2025,tomato,Veyangoda,265.0
06-04-2025,beans,Peliyagoda,250.0
06-04-2025,beans,Kandy,210.0
06-04-2025,beans,Dambulla,165.0
06-04-2025,beans,Meegoda,210.0
06-04-2025,beans,Norochchole,185.0
06-04-2025,beans,Thambuththegama,165.0
06-04-2025,beans,Bandarawela,210.0
06-04-2025,beans,Veyangoda,180.0
07-02-2025,beans,Peliyagoda,350.0
07-02-2025,beans,Kandy,425.0
07-02-2025,beans,Dambulla,385.0
07-02-2025,beans,Meegoda,465.0
07-02-2025,beans,Thambuththegama,400.0
07-02-2025,beans,Keppetipola,380.0
07-02-2025,beans,Nuwaraeliya,400.0
07-02-2025,beans,Bandarawela,405.0
07-02-2025,beans,Veyangoda,450.0
07-02-2025,carrot,Peliyagoda,475.0
07-02-2025,carrot,Kandy,390.0
07-02-2025,carrot,Dambulla,380.0
07-02-2025,carrot,Meegoda,415.0
07-02-2025,carrot,Thambuththegama,460.0
07-02-2025,carrot,Keppetipola,385.0
07-02-2025,carrot,Nuwaraeliya,455.0
07-02-2025,carrot,Bandarawela,395.0
07-02-2025,carrot,Veyangoda,440.0
07-02-2025,beetroot,Peliyagoda,325.0
07-02-2025,beetroot,Kandy,235.0
07-02-2025,beetroot,Dambulla,200.0
07-02-2025,beetroot,Meegoda,290.0
07-02-2025,beetroot,Norochchole,265.0
07-02-2025,beetroot,Thambuththegama,240.0
07-02-2025,beetroot,Veyangoda,300.0
07-02-2025,beetroot,Peliyagoda,425.0
07-02-2025,beetroot,Kandy,310.0
07-02-2025,beetroot,Dambulla,270.0
07-02-2025,beetroot,Keppetipola,320.0
07-02-2025,beetroot,Nuwaraeliya,300.0
07-02-2025,beetroot,Bandarawela,340.0
07-02-2025,cabbage,Kandy,245.0
07-02-2025,cabbage,Meegoda,250.0
07-02-2025,cabbage,Keppetipola,200.0
07-02-2025,cabbage,Nuwaraeliya,265.0
07-02-2025,cabbage,Bandarawela,205.0
07-02-2025,cabbage,Veyangoda,245.0
07-02-2025,cabbage,Peliyagoda,225.0
07-02-2025,cabbage,Kandy,210.0
07-02-2025,cabbage,Dambulla,200.0
07-02-2025,cabbage,Norochchole,145.0
07-02-2025,cabbage,Thambuththegama,200.0
07-02-2025,cabbage,Veyangoda,210.0
07-02-2025,tomato,Peliyagoda,140.0
07-02-2025,tomato,Kandy,95.0
07-02-2025,tomato,Dambulla,115.0
07-02-2025,tomato,Meegoda,160.0
07-02-2025,tomato,Norochchole,130.0
07-02-2025,tomato,Thambuththegama,110.0
07-02-2025,tomato,Keppetipola,115.0
07-02-2025,tomato,Nuwaraeliya,135.0
07-02-2025,tomato,Bandarawela,120.0
07-02-2025,tomato,Veyangoda,160.0
07-02-2025,beans,Peliyagoda,225.0
07-02-2025,beans,Kandy,325.0
07-02-2025,beans,Dambulla,315.0
07-02-2025,beans,Meegoda,260.0
07-02-2025,beans,Norochchole,205.0
07-02-2025,beans,Thambuththegama,200.0
07-02-2025,beans,Bandarawela,255.0
07-02-2025,beans,Veyangoda,295.0
07-03-2025,beans,Peliyagoda,350.0
07-03-2025,beans,Kandy,375.0
07-03-2025,beans,Dambulla,315.0
07-03-2025,beans,Meegoda,380.0
07-03-2025,beans,Thambuththegama,425.0
07-03-2025,beans,Keppetipola,355.0
07-03-2025,beans,Nuwaraeliya,380.0
07-03-2025,beans,Bandarawela,340.0
07-03-2025,beans,Veyangoda,320.0
07-03-2025,carrot,Peliyagoda,750.0
07-03-2025,carrot,Kandy,675.0
07-03-2025,carrot,Dambulla,675.0
07-03-2025,carrot,Meegoda,690.0
07-03-2025,carrot,Thambuththegama,725.0
07-03-2025,carrot,Keppetipola,475.0
07-03-2025,carrot,Nuwaraeliya,760.0
07-03-2025,carrot,Bandarawela,540.0
07-03-2025,carrot,Veyangoda,575.0
07-03-2025,beetroot,Peliyagoda,80.0
07-03-2025,beetroot,Kandy,80.0
07-03-2025,beetroot,Dambulla,80.0
07-03-2025,beetroot,Meegoda,95.0
07-03-2025,beetroot,Norochchole,60.0
07-03-2025,beetroot,Thambuththegama,85.0
07-03-2025,beetroot,Veyangoda,95.0
07-03-2025,beetroot,Peliyagoda,135.0
07-03-2025,beetroot,Kandy,130.0
07-03-2025,beetroot,Dambulla,135.0
07-03-2025,beetroot,Keppetipola,130.0
07-03-2025,beetroot,Nuwaraeliya,145.0
07-03-2025,beetroot,Bandarawela,120.0
07-03-2025,cabbage,Kandy,190.0
07-03-2025,cabbage,Meegoda,230.0
07-03-2025,cabbage,Keppetipola,140.0
07-03-2025,cabbage,Nuwaraeliya,210.0
07-03-2025,cabbage,Bandarawela,170.0
07-03-2025,cabbage,Veyangoda,275.0
07-03-2025,cabbage,Peliyagoda,215.0
07-03-2025,cabbage,Kandy,165.0
07-03-2025,cabbage,Dambulla,240.0
07-03-2025,cabbage,Norochchole,230.0
07-03-2025,cabbage,Thambuththegama,275.0
07-03-2025,cabbage,Veyangoda,235.0
07-03-2025,tomato,Peliyagoda,175.0
07-03-2025,tomato,Kandy,190.0
07-03-2025,tomato,Dambulla,120.0
07-03-2025,tomato,Meegoda,215.0
07-03-2025,tomato,Norochchole,110.0
07-03-2025,tomato,Thambuththegama,100.0
07-03-2025,tomato,Keppetipola,135.0
07-03-2025,tomato,Nuwaraeliya,145.0
07-03-2025,tomato,Bandarawela,160.0
07-03-2025,tomato,Veyangoda,195.0
07-03-2025,beans,Peliyagoda,215.0
07-03-2025,beans,Kandy,175.0
07-03-2025,beans,Dambulla,150.0
07-03-2025,beans,Meegoda,160.0
07-03-2025,beans,Norochchole,120.0
07-03-2025,beans,Thambuththegama,135.0
07-03-2025,beans,Bandarawela,165.0
07-03-2025,beans,Veyangoda,140.0
07-04-2025,beans,Peliyagoda,450.0
07-04-2025,beans,Kandy,425.0
07-04-2025,beans,Dambulla,400.0
07-04-2025,beans,Meegoda,480.0
07-04-2025,beans,Thambuththegama,500.0
07-04-2025,beans,Keppetipola,435.0
07-04-2025,beans,Nuwaraeliya,445.0
07-04-2025,beans,Veyangoda,475.0
07-04-2025,carrot,Peliyagoda,350.0
07-04-2025,carrot,Kandy,275.0
07-04-2025,carrot,Dambulla,350.0
07-04-2025,carrot,Meegoda,345.0
07-04-2025,carrot,Thambuththegama,375.0
07-04-2025,carrot,Keppetipola,235.0
07-04-2025,carrot,Nuwaraeliya,320.0
07-04-2025,carrot,Veyangoda,350.0
07-04-2025,beetroot,Peliyagoda,350.0
07-04-2025,beetroot,Kandy,275.0
07-04-2025,beetroot,Dambulla,275.0
07-04-2025,beetroot,Meegoda,340.0
07-04-2025,beetroot,Norochchole,265.0
07-04-2025,beetroot,Thambuththegama,290.0
07-04-2025,beetroot,Veyangoda,320.0
07-04-2025,beetroot,Kandy,290.0
07-04-2025,beetroot,Dambulla,380.0
07-04-2025,beetroot,Keppetipola,290.0
07-04-2025,beetroot,Nuwaraeliya,220.0
07-04-2025,cabbage,Kandy,165.0
07-04-2025,cabbage,Meegoda,215.0
07-04-2025,cabbage,Keppetipola,160.0
07-04-2025,cabbage,Nuwaraeliya,185.0
07-04-2025,cabbage,Veyangoda,235.0
07-04-2025,cabbage,Peliyagoda,225.0
07-04-2025,cabbage,Kandy,135.0
07-04-2025,cabbage,Dambulla,200.0
07-04-2025,cabbage,Thambuththegama,225.0
07-04-2025,cabbage,Veyangoda,210.0
07-04-2025,tomato,Peliyagoda,315.0
07-04-2025,tomato,Kandy,290.0
07-04-2025,tomato,Dambulla,265.0
07-04-2025,tomato,Meegoda,300.0
07-04-2025,tomato,Norochchole,165.0
07-04-2025,tomato,Thambuththegama,185.0
07-04-2025,tomato,Keppetipola,310.0
07-04-2025,tomato,Nuwaraeliya,300.0
07-04-2025,tomato,Veyangoda,300.0
07-04-2025,beans,Peliyagoda,275.0
07-04-2025,beans,Kandy,215.0
07-04-2025,beans,Dambulla,190.0
07-04-2025,beans,Meegoda,205.0
07-04-2025,beans,Norochchole,140.0
07-04-2025,beans,Thambuththegama,155.0
07-04-2025,beans,Veyangoda,195.0
08-02-2025,beans,Peliyagoda,425.0
08-02-2025,beans,Kandy,375.0
08-02-2025,beans,Dambulla,325.0
08-02-2025,beans,Meegoda,395.0
08-02-2025,beans,Thambuththegama,415.0
08-02-2025,beans,Keppetipola,365.0
08-02-2025,beans,Nuwaraeliya,380.0
08-02-2025,beans,Bandarawela,380.0
08-02-2025,beans,Veyangoda,395.0
08-02-2025,carrot,Peliyagoda,475.0
08-02-2025,carrot,Kandy,460.0
08-02-2025,carrot,Dambulla,440.0
08-02-2025,carrot,Meegoda,450.0
08-02-2025,carrot,Thambuththegama,500.0
08-02-2025,carrot,Keppetipola,410.0
08-02-2025,carrot,Nuwaraeliya,535.0
08-02-2025,carrot,Bandarawela,395.0
08-02-2025,carrot,Veyangoda,440.0
08-02-2025,beetroot,Peliyagoda,325.0
08-02-2025,beetroot,Kandy,275.0
08-02-2025,beetroot,Dambulla,200.0
08-02-2025,beetroot,Meegoda,250.0
08-02-2025,beetroot,Norochchole,235.0
08-02-2025,beetroot,Thambuththegama,255.0
08-02-2025,beetroot,Veyangoda,260.0
08-02-2025,beetroot,Peliyagoda,425.0
08-02-2025,beetroot,Kandy,340.0
08-02-2025,beetroot,Dambulla,260.0
08-02-2025,beetroot,Keppetipola,355.0
08-02-2025,beetroot,Nuwaraeliya,300.0
08-02-2025,beetroot,Bandarawela,340.0
08-02-2025,cabbage,Kandy,245.0
08-02-2025,cabbage,Meegoda,265.0
08-02-2025,cabbage,Keppetipola,180.0
08-02-2025,cabbage,Nuwaraeliya,285.0
08-02-2025,cabbage,Bandarawela,220.0
08-02-2025,cabbage,Veyangoda,245.0
08-02-2025,cabbage,Peliyagoda,205.0
08-02-2025,cabbage,Kandy,210.0
08-02-2025,cabbage,Dambulla,205.0
08-02-2025,cabbage,Norochchole,155.0
08-02-2025,cabbage,Thambuththegama,215.0
